rev_id,user,timestamp
41943750,62.171.198.5,2013-05-14T09:33:44Z
41944935,62.171.198.5,2013-05-14T09:36:31Z
41947397,62.171.198.5,2013-05-14T09:42:19Z
41948664,Snow Blizzard,2013-05-14T09:45:23Z
42072749,VIAFbot,2013-05-14T13:35:14Z
42531742,SamoaBot,2013-05-15T11:35:42Z
48940551,F705i,2013-06-01T13:08:20Z
49372202,Snow Blizzard,2013-06-03T10:26:44Z
49561437,VIAFbot,2013-06-04T23:14:20Z
50050557,**Romina**,2013-06-09T21:31:36Z
50086541,Lolnowbu,2013-06-10T10:04:50Z
50086563,Lolnowbu,2013-06-10T10:05:02Z
50086585,Lolnowbu,2013-06-10T10:05:16Z
50086606,Lolnowbu,2013-06-10T10:05:25Z
50086638,Lolnowbu,2013-06-10T10:05:42Z
50086668,Lolnowbu,2013-06-10T10:05:59Z
50086687,Lolnowbu,2013-06-10T10:06:10Z
50086704,Lolnowbu,2013-06-10T10:06:19Z
50086715,Lolnowbu,2013-06-10T10:06:23Z
50086735,Lolnowbu,2013-06-10T10:06:34Z
50086740,Lolnowbu,2013-06-10T10:06:38Z
50086834,Lolnowbu,2013-06-10T10:07:36Z
50086874,Lolnowbu,2013-06-10T10:08:00Z
50086948,Lolnowbu,2013-06-10T10:08:46Z
50090603,Stryn,2013-06-10T10:56:34Z
51472651,89.96.223.242,2013-06-19T08:23:27Z
51472871,Jasper Deng,2013-06-19T08:25:44Z
51472922,89.96.223.242,2013-06-19T08:26:14Z
51473057,Jasper Deng,2013-06-19T08:27:41Z
52168927,BoulaurBot,2013-06-23T22:19:22Z
53302609,SamoaBot,2013-06-29T21:11:08Z
65347042,220.255.1.30,2013-08-12T12:53:25Z
65528724,Andreasmperu,2013-08-14T02:05:27Z
66328277,103.17.131.139,2013-08-20T15:07:42Z
66583222,Okras,2013-08-23T15:52:19Z
68655624,Jeasmeane,2013-09-06T09:40:19Z
69518632,66.199.36.250,2013-09-10T17:07:32Z
69519638,66.199.36.250,2013-09-10T17:12:36Z
69521391,Stryn,2013-09-10T17:24:22Z
69929306,SamoaBot,2013-09-12T18:22:50Z
70409579,89.117.243.87,2013-09-14T13:41:42Z
70409933,Stryn,2013-09-14T13:45:20Z
70521650,Legoktm,2013-09-15T02:23:45Z
70875087,MatmaBot,2013-09-16T20:31:53Z
71071587,BotMultichill,2013-09-18T10:14:59Z
72814272,Cupofchristine,2013-09-27T03:52:36Z
72814586,Cupofchristine,2013-09-27T03:56:16Z
72814634,Cupofchristine,2013-09-27T03:56:52Z
72816787,Andreasmperu,2013-09-27T04:17:34Z
73682514,165.138.36.2,2013-09-30T15:07:46Z
73693073,Stryn,2013-09-30T16:28:45Z
75750942,CalakBot,2013-10-08T21:41:50Z
79464400,EmausBot,2013-10-19T18:11:26Z
79729375,KrBot,2013-10-20T09:50:11Z
80012504,KLBot2,2013-10-20T23:56:18Z
80012513,KLBot2,2013-10-20T23:56:19Z
84393978,Legobot,2013-11-07T23:18:12Z
84393983,Legobot,2013-11-07T23:18:14Z
85247023,Zuphilip,2013-11-10T12:02:32Z
85614407,KrBot,2013-11-11T16:58:46Z
85614410,KrBot,2013-11-11T16:58:47Z
87571458,Dexbot,2013-11-18T15:19:47Z
87895076,174.26.31.2,2013-11-20T02:30:33Z
87895095,174.26.31.2,2013-11-20T02:30:39Z
87895117,174.26.31.2,2013-11-20T02:30:45Z
87895135,174.26.31.2,2013-11-20T02:30:52Z
87895154,174.26.31.2,2013-11-20T02:30:57Z
87895172,174.26.31.2,2013-11-20T02:31:02Z
87930048,Stryn,2013-11-20T07:07:08Z
88264956,85.19.89.238,2013-11-21T08:13:30Z
88264998,85.19.89.238,2013-11-21T08:13:42Z
88314967,Inkowik,2013-11-21T12:16:21Z
89465954,Charan Gill,2013-11-25T23:41:19Z
91682973,Legobot,2013-12-05T23:14:35Z
91682976,Legobot,2013-12-05T23:14:37Z
91794644,K.Venkataramana,2013-12-06T16:51:04Z
92293755,DanmicholoBot,2013-12-09T08:32:49Z
92293763,DanmicholoBot,2013-12-09T08:32:53Z
93330631,Kenna 1D lover Niall,2013-12-14T04:21:59Z
93330797,Kenna 1D lover Niall,2013-12-14T04:23:12Z
93336000,Rschen7754,2013-12-14T05:13:15Z
98202076,Hoo Bot,2014-01-04T12:48:09Z
98364322,Hoo Bot,2014-01-04T17:12:17Z
103661875,OC Ripper,2014-01-20T13:47:29Z
104691139,GPUBot,2014-01-24T10:37:55Z
104691145,GPUBot,2014-01-24T10:37:57Z
105377996,186.153.233.81,2014-01-27T02:57:23Z
105406669,Stryn,2014-01-27T05:53:13Z
109683776,123bobthebuilder321,2014-02-15T06:19:00Z
109695019,YMS,2014-02-15T09:10:36Z
113672699,ThieolBot,2014-03-03T14:45:23Z
114040993,MRG90,2014-03-05T06:07:41Z
117114973,Eddgel,2014-03-19T23:17:37Z
118129462,UnderlyingBot,2014-03-28T16:53:52Z
118129470,UnderlyingBot,2014-03-28T16:53:56Z
119844443,Dexbot,2014-04-09T16:03:52Z
120580464,PLbot,2014-04-13T16:19:32Z
120580470,PLbot,2014-04-13T16:19:34Z
121574014,Shuaib-bot,2014-04-20T08:55:50Z
121574017,Shuaib-bot,2014-04-20T08:55:52Z
122006687,Dexbot,2014-04-22T16:22:27Z
127417573,AkkakkBot,2014-05-09T21:30:04Z
129408356,101.100.11.34,2014-05-15T02:38:34Z
129408456,101.100.11.34,2014-05-15T02:39:34Z
129429824,Haplology,2014-05-15T06:26:45Z
135406717,116.250.216.96,2014-05-31T05:28:04Z
135407012,116.250.216.96,2014-05-31T05:29:08Z
135410848,Jasper Deng,2014-05-31T06:00:45Z
139960407,Tiake Tiake,2014-06-23T16:54:34Z
140040317,AkkakkBot,2014-06-24T01:19:00Z
142289315,GerardM,2014-07-03T11:12:49Z
142751377,GerardM,2014-07-06T07:10:32Z
142779400,AmaryllisGardener,2014-07-06T12:38:28Z
142779409,AmaryllisGardener,2014-07-06T12:38:36Z
142779572,AmaryllisGardener,2014-07-06T12:40:45Z
142779806,AmaryllisGardener,2014-07-06T12:43:34Z
142982881,Infovarius,2014-07-07T15:02:46Z
147111351,GerardM,2014-07-23T18:28:57Z
147535274,Andreasmperu,2014-07-26T02:30:19Z
147535279,Andreasmperu,2014-07-26T02:30:36Z
150565676,Coyau,2014-08-12T15:20:05Z
151778253,Dexbot,2014-08-19T20:06:03Z
151975947,Dexbot,2014-08-20T14:12:30Z
153569240,KrBot,2014-08-26T18:50:00Z
154238952,AmaryllisGardener,2014-08-29T18:39:56Z
154238961,AmaryllisGardener,2014-08-29T18:40:00Z
162532752,Pasleim,2014-10-07T18:18:31Z
168821272,Jura1,2014-10-27T05:26:19Z
168909409,Capsot,2014-10-27T20:50:17Z
168960371,Rezabot,2014-10-28T05:03:38Z
168960375,Rezabot,2014-10-28T05:03:41Z
169850376,114.78.106.212,2014-11-01T18:46:52Z
169931883,Haplology,2014-11-02T02:18:30Z
172434567,Hoo Bot,2014-11-09T17:11:58Z
173538029,Rezabot,2014-11-13T04:20:09Z
173538036,Rezabot,2014-11-13T04:20:11Z
174350708,Steffen Löwe Gera,2014-11-15T16:34:41Z
176710914,AttoRenato,2014-11-25T12:27:16Z
182137428,EmausBot,2014-12-19T13:12:21Z
182148078,Vasiľ,2014-12-19T15:12:05Z
182171609,189.214.3.176,2014-12-19T19:25:36Z
182171662,189.214.3.176,2014-12-19T19:26:15Z
182171910,189.214.3.176,2014-12-19T19:29:39Z
182171958,189.214.3.176,2014-12-19T19:30:20Z
182182264,Stryn,2014-12-19T20:59:48Z
182824395,201.190.18.105,2014-12-22T19:08:35Z
182835377,Stryn,2014-12-22T20:19:52Z
183909238,SweetBot,2014-12-26T19:58:11Z
183909242,SweetBot,2014-12-26T19:58:13Z
184335936,99.237.103.23,2014-12-28T15:57:49Z
184336267,99.237.103.23,2014-12-28T15:58:44Z
184398668,2800:4F0:5:3F00:813E:12DA:8FB8:2D35,2014-12-28T21:12:46Z
184398707,2800:4F0:5:3F00:813E:12DA:8FB8:2D35,2014-12-28T21:13:03Z
184398745,2800:4F0:5:3F00:813E:12DA:8FB8:2D35,2014-12-28T21:13:19Z
184398841,2800:4F0:5:3F00:813E:12DA:8FB8:2D35,2014-12-28T21:14:02Z
184398844,2800:4F0:5:3F00:813E:12DA:8FB8:2D35,2014-12-28T21:14:03Z
184399006,Jared Preston,2014-12-28T21:15:16Z
184637169,186.29.90.148,2014-12-29T23:32:20Z
184637229,186.29.90.148,2014-12-29T23:32:39Z
184667914,Jasper Deng,2014-12-30T01:38:10Z
184668014,Jasper Deng,2014-12-30T01:38:33Z
184738155,RobotMichiel1972,2014-12-30T09:19:05Z
185767308,RobotMichiel1972,2015-01-03T12:50:54Z
193439876,Sjoerddebruin,2015-02-04T07:47:24Z
193439889,Sjoerddebruin,2015-02-04T07:47:26Z
194713851,ValterVBot,2015-02-08T17:59:34Z
197983818,KasparBot,2015-02-20T06:48:08Z
197983822,KasparBot,2015-02-20T06:48:10Z
201242768,Quenhitran,2015-03-05T15:27:53Z
201243040,Quenhitran,2015-03-05T15:29:24Z
201243083,Quenhitran,2015-03-05T15:29:36Z
201243158,Quenhitran,2015-03-05T15:30:03Z
201249074,Quenhitran,2015-03-05T16:10:25Z
203504088,Fryed-peach,2015-03-12T04:45:26Z
203504121,Fryed-peach,2015-03-12T04:45:39Z
204742822,Andre Engels,2015-03-18T09:47:36Z
207518336,KasparBot,2015-03-28T20:08:04Z
208751336,Coyau,2015-04-04T10:32:17Z
208900367,Mippzon,2015-04-05T10:10:42Z
210439633,88.26.229.119,2015-04-12T20:28:43Z
210443065,Andreasmperu,2015-04-12T20:45:27Z
211000889,KasparBot,2015-04-16T07:54:57Z
211000894,KasparBot,2015-04-16T07:54:58Z
211025703,217.114.169.254,2015-04-16T12:52:25Z
211025705,217.114.169.254,2015-04-16T12:52:27Z
211025711,217.114.169.254,2015-04-16T12:52:28Z
211025714,217.114.169.254,2015-04-16T12:52:30Z
211025718,217.114.169.254,2015-04-16T12:52:31Z
211025723,217.114.169.254,2015-04-16T12:52:33Z
211025728,217.114.169.254,2015-04-16T12:52:35Z
211026049,217.114.169.254,2015-04-16T12:55:02Z
211026198,217.114.169.254,2015-04-16T12:56:05Z
211026201,217.114.169.254,2015-04-16T12:56:06Z
211026265,217.114.169.254,2015-04-16T12:56:39Z
211026304,217.114.169.254,2015-04-16T12:56:57Z
211042342,Stryn,2015-04-16T15:39:40Z
212886955,181.163.215.230,2015-04-26T05:09:20Z
212887206,181.163.215.230,2015-04-26T05:10:51Z
213057162,Andreasmperu,2015-04-26T17:44:57Z
214629581,Wylve,2015-05-07T00:39:07Z
215211348,189.215.195.48,2015-05-11T23:45:10Z
215214088,Andreasmperu,2015-05-12T01:54:45Z
215959408,187.138.151.33,2015-05-16T18:00:07Z
216026825,Andreasmperu,2015-05-16T23:19:04Z
216026997,Andreasmperu,2015-05-16T23:19:35Z
216851117,Vlsergey,2015-05-20T10:18:20Z
224987327,Parintar,2015-06-29T08:54:11Z
226344536,דיידרים,2015-07-05T02:18:14Z
235932996,SourcererBot,2015-07-21T13:46:20Z
236601919,Innotata,2015-07-24T08:16:46Z
237044881,AmaryllisGardener,2015-07-28T14:52:47Z
237756286,PLbot,2015-07-29T11:27:55Z
238088454,PLbot,2015-07-30T21:04:26Z
238201054,PLbot,2015-07-31T12:51:40Z
238348175,Damian Vo,2015-08-01T11:10:00Z
238348342,Damian Vo,2015-08-01T11:13:20Z
238451458,Nikki,2015-08-02T09:44:26Z
238492332,Vuzorg,2015-08-02T18:01:32Z
245751161,KrBot,2015-08-27T08:04:17Z
249394775,Stryn,2015-09-08T19:18:07Z
249426734,191.82.52.94,2015-09-08T22:20:15Z
249481696,Vlsergey,2015-09-09T06:54:10Z
255659755,84.126.41.83,2015-10-09T08:57:20Z
255659907,84.126.41.83,2015-10-09T08:58:19Z
255660103,84.126.41.83,2015-10-09T08:59:31Z
255660500,84.126.41.83,2015-10-09T09:01:40Z
255660575,84.126.41.83,2015-10-09T09:02:05Z
255660921,84.126.41.83,2015-10-09T09:04:28Z
255660980,84.126.41.83,2015-10-09T09:04:53Z
255661008,84.126.41.83,2015-10-09T09:05:03Z
255661033,84.126.41.83,2015-10-09T09:05:11Z
255661149,84.126.41.83,2015-10-09T09:06:03Z
255661164,84.126.41.83,2015-10-09T09:06:10Z
255661178,84.126.41.83,2015-10-09T09:06:16Z
255661207,84.126.41.83,2015-10-09T09:06:28Z
255680351,Nikki,2015-10-09T10:51:17Z
257779264,201.251.104.16,2015-10-14T00:49:17Z
257780339,Ajraddatz,2015-10-14T00:54:51Z
258017572,213.57.147.126,2015-10-14T17:43:58Z
258296834,Gregory Jose Ramirez Silva,2015-10-15T17:38:41Z
258300416,Jon Harald Søby,2015-10-15T17:58:21Z
258312630,190.216.72.42,2015-10-15T19:02:31Z
258312648,190.216.72.42,2015-10-15T19:02:37Z
258322081,Stryn,2015-10-15T19:49:13Z
260033175,ShonagonBot,2015-10-19T10:18:40Z
260033178,ShonagonBot,2015-10-19T10:18:41Z
260752211,ShonagonBot,2015-10-21T21:08:41Z
260752217,ShonagonBot,2015-10-21T21:08:42Z
260918014,EmausBot,2015-10-22T07:43:48Z
261364535,Jura1,2015-10-23T09:17:45Z
262107353,Prueba1989,2015-10-24T21:18:28Z
262236709,BSRF,2015-10-25T06:53:17Z
262594802,Andreasmperu,2015-10-26T05:12:16Z
263418109,ValterVBot,2015-10-27T19:30:05Z
276886036,Sayit25,2015-11-27T17:13:22Z
276963843,200.121.203.164,2015-11-28T00:09:37Z
276985615,Andreasmperu,2015-11-28T03:47:00Z
276985752,Andreasmperu,2015-11-28T03:48:13Z
278888338,Chaotic Good,2015-12-02T22:45:51Z
280052244,ValterVBot,2015-12-05T09:12:18Z
282081490,Chaotic Good,2015-12-09T20:08:35Z
282081494,Chaotic Good,2015-12-09T20:08:37Z
282081540,Chaotic Good,2015-12-09T20:09:04Z
282081546,Chaotic Good,2015-12-09T20:09:06Z
286626441,Aimndae,2015-12-29T00:07:15Z
288355601,2003:66:8F54:3D0E:3085:BF58:2C53:1192,2016-01-03T14:44:33Z
288355627,2003:66:8F54:3D0E:3085:BF58:2C53:1192,2016-01-03T14:44:39Z
288725564,189.220.64.243,2016-01-05T03:19:20Z
288725581,189.220.64.243,2016-01-05T03:19:38Z
288725600,189.220.64.243,2016-01-05T03:20:02Z
288752082,HakanIST,2016-01-05T06:42:34Z
288930550,186.86.2.70,2016-01-05T21:17:56Z
288934221,HakanIST,2016-01-05T21:38:32Z
290400492,190.148.161.157,2016-01-10T07:37:47Z
291533951,189.215.243.108,2016-01-13T04:04:35Z
291708535,2003:66:8F4B:C81E:30E2:AE5F:19D0:B1EE,2016-01-13T17:55:05Z
291846025,J36miles,2016-01-14T03:35:38Z
291856187,Andreasmperu,2016-01-14T06:20:00Z
291856249,Andreasmperu,2016-01-14T06:20:33Z
291856302,Andreasmperu,2016-01-14T06:20:54Z
291856361,Andreasmperu,2016-01-14T06:21:16Z
296867979,Reinheitsgebot,2016-01-28T08:11:50Z
301236863,GuzzyG,2016-02-06T10:11:32Z
301236940,GuzzyG,2016-02-06T10:11:46Z
308643721,189.196.113.144,2016-03-01T02:11:35Z
308643896,189.196.113.144,2016-03-01T02:12:09Z
309403780,190.204.213.48,2016-03-02T17:18:51Z
309407311,Chaotic Good,2016-03-02T17:24:38Z
313833206,187.136.157.113,2016-03-19T18:45:31Z
313833527,Hoo man,2016-03-19T18:48:09Z
315114200,RobotMichiel1972,2016-03-24T11:36:11Z
315426633,Allen4names,2016-03-25T16:36:44Z
315426679,Allen4names,2016-03-25T16:37:10Z
315552249,186.136.205.146,2016-03-26T04:34:41Z
315736911,Stryn,2016-03-26T14:47:46Z
315917042,177.91.254.3,2016-03-27T01:12:10Z
316103801,66.87.76.112,2016-03-27T21:59:40Z
316144496,Haplology,2016-03-28T05:45:46Z
316273328,90.165.160.227,2016-03-28T16:01:04Z
316317228,Stryn,2016-03-28T19:03:49Z
320079903,24.246.30.89,2016-04-08T23:14:00Z
320080026,24.246.30.89,2016-04-08T23:14:27Z
322025471,190.232.61.5,2016-04-15T22:29:07Z
322025579,190.232.61.5,2016-04-15T22:29:35Z
322029961,Andreasmperu,2016-04-15T23:03:16Z
322214247,95.122.159.33,2016-04-16T17:51:46Z
322214361,95.122.159.33,2016-04-16T17:52:54Z
322214517,95.122.159.33,2016-04-16T17:53:56Z
322214940,Helgi-S,2016-04-16T17:57:34Z
323256858,Pasleim,2016-04-19T22:12:23Z
325306438,Chetankale1978,2016-04-25T20:55:09Z
325314642,189.232.58.113,2016-04-25T21:17:53Z
325314650,189.232.58.113,2016-04-25T21:17:54Z
325314658,189.232.58.113,2016-04-25T21:17:55Z
325388236,Haplology,2016-04-26T00:27:06Z
325696920,186.151.60.76,2016-04-27T02:42:00Z
325696924,186.151.60.76,2016-04-27T02:42:02Z
325698106,Haplology,2016-04-27T02:54:33Z
325712234,Andreasmperu,2016-04-27T05:02:59Z
326951086,NikkiBot,2016-04-29T18:35:05Z
326951096,NikkiBot,2016-04-29T18:35:06Z
327539545,FocalPoint,2016-04-30T08:38:36Z
329172433,FocalPoint,2016-05-02T16:15:02Z
332551114,Joao Xavier,2016-05-06T08:07:18Z
335557083,ValterVBot,2016-05-14T04:55:50Z
339022481,Prieladkozh,2016-05-21T08:32:07Z
339903897,Dexbot,2016-05-24T12:15:45Z
342453697,Zorigt,2016-06-02T06:20:24Z
344986208,187.200.178.56,2016-06-08T17:38:39Z
344986319,187.200.178.56,2016-06-08T17:39:24Z
344986412,Irn,2016-06-08T17:39:54Z
344986454,187.200.178.56,2016-06-08T17:40:10Z
344986802,187.200.178.56,2016-06-08T17:42:05Z
344986912,Irn,2016-06-08T17:43:18Z
345466365,ValterVBot,2016-06-09T20:34:50Z
348246746,WikiDataMovieDB,2016-06-16T20:03:40Z
348246840,WikiDataMovieDB,2016-06-16T20:03:52Z
348246928,WikiDataMovieDB,2016-06-16T20:04:04Z
348247025,WikiDataMovieDB,2016-06-16T20:04:16Z
348302819,191.115.123.216,2016-06-16T22:00:19Z
348303343,191.115.123.216,2016-06-16T22:01:16Z
348358306,Irn,2016-06-17T02:22:35Z
350437600,189.177.8.148,2016-06-24T19:00:58Z
350439980,189.177.8.148,2016-06-24T19:08:57Z
352887449,89.128.9.179,2016-07-01T11:21:36Z
352887455,89.128.9.179,2016-07-01T11:21:37Z
352887471,89.128.9.179,2016-07-01T11:21:40Z
352887935,89.128.9.179,2016-07-01T11:23:13Z
352888286,89.128.9.179,2016-07-01T11:24:26Z
352888465,89.128.9.179,2016-07-01T11:25:05Z
352888782,89.128.9.179,2016-07-01T11:26:22Z
352890420,89.128.9.179,2016-07-01T11:30:35Z
352890535,89.128.9.179,2016-07-01T11:30:50Z
352890865,89.128.9.179,2016-07-01T11:31:32Z
352891792,89.128.9.179,2016-07-01T11:34:16Z
352892042,89.128.9.179,2016-07-01T11:35:16Z
352892116,89.128.9.179,2016-07-01T11:35:34Z
352899292,Jared Preston,2016-07-01T11:56:34Z
353591053,2A03:2880:1010:6FF5:FACE:B00C:0:8000,2016-07-02T23:58:22Z
353591197,Rxy,2016-07-02T23:58:57Z
357339811,190.165.213.179,2016-07-14T12:56:32Z
358113670,190.212.230.57,2016-07-18T19:11:24Z
358114125,Stryn,2016-07-18T19:17:08Z
358114128,Jennifer Lopez Castillo,2016-07-18T19:17:13Z
358114396,189.146.139.88,2016-07-18T19:20:09Z
358114523,189.146.139.88,2016-07-18T19:21:17Z
358114526,189.146.139.88,2016-07-18T19:21:18Z
358114771,Stryn,2016-07-18T19:23:27Z
358114883,Stryn,2016-07-18T19:24:29Z
358118123,Fernicaceres,2016-07-18T19:46:57Z
358133696,Stryn,2016-07-18T21:10:16Z
358149978,108.28.97.214,2016-07-18T22:03:26Z
358150355,108.28.97.214,2016-07-18T22:05:13Z
358154667,Jared Preston,2016-07-18T22:21:42Z
358198351,Jasper Deng,2016-07-19T03:51:44Z
358265692,DavidMar86hdf,2016-07-19T13:03:56Z
359434659,Deb,2016-07-25T10:11:37Z
361852131,ValterVBot,2016-08-05T08:35:30Z
363906535,Dolkungbighead,2016-08-13T12:10:52Z
363906593,Dolkungbighead,2016-08-13T12:11:08Z
363906643,Dolkungbighead,2016-08-13T12:11:21Z
364859834,Quenhitran,2016-08-16T11:22:10Z
364862765,Quenhitran,2016-08-16T11:27:11Z
373883359,OsvátA,2016-09-06T17:17:14Z
373883420,OsvátA,2016-09-06T17:18:08Z
373883438,OsvátA,2016-09-06T17:18:41Z
374064975,Chetankale1978,2016-09-07T02:44:38Z
374065163,Chetankale1978,2016-09-07T02:45:09Z
376830465,Harmonia Amanda,2016-09-16T18:27:48Z
377865712,Kareyac,2016-09-21T11:48:52Z
379920772,Salgo60,2016-09-25T17:37:42Z
379920979,Salgo60,2016-09-25T17:38:22Z
379922013,Salgo60,2016-09-25T17:41:10Z
379922722,Salgo60,2016-09-25T17:42:53Z
380646470,Zeetendra,2016-09-26T11:48:07Z
383741139,Thinkcontext,2016-10-04T18:04:31Z
383741152,Thinkcontext,2016-10-04T18:04:41Z
384102623,Thierry Caro,2016-10-06T00:08:32Z
384102634,Thierry Caro,2016-10-06T00:08:35Z
384527377,Stryn,2016-10-07T09:02:56Z
384639834,ValterVBot,2016-10-07T19:43:59Z
385506160,PLbot,2016-10-09T14:02:45Z
392131687,Thierry Caro,2016-10-21T07:28:51Z
392131693,Thierry Caro,2016-10-21T07:28:53Z
393890508,SweetBot,2016-10-24T04:12:04Z
393907579,SweetBot,2016-10-24T04:38:48Z
395156370,SweetBot,2016-10-25T14:23:48Z
397832220,Kooma,2016-10-29T10:52:59Z
399459241,RekishiEJ,2016-11-01T14:54:50Z
415762238,PLbot,2016-12-11T21:38:22Z
415825043,Damian Vo,2016-12-12T02:35:58Z
417820039,Lajsikonik,2016-12-18T13:57:21Z
418508092,Harmonia Amanda,2016-12-21T13:42:04Z
419005612,ValterVBot,2016-12-23T06:33:09Z
419643637,Mippzon,2016-12-24T12:45:41Z
421555766,Mikey641,2016-12-28T11:25:36Z
430310565,Nikaberishvili,2017-01-15T17:58:10Z
433775503,ValterVBot,2017-01-21T07:21:49Z
435959472,2A03:2880:2111:5FF0:FACE:B00C:0:8000,2017-01-25T06:39:53Z
435964522,YMS,2017-01-25T06:50:42Z
441551289,Pigsonthewing-bot,2017-02-03T20:18:19Z
441551297,Pigsonthewing-bot,2017-02-03T20:18:20Z
443156162,97.122.217.42,2017-02-07T01:23:23Z
443160630,Hoo man,2017-02-07T01:42:28Z
443215896,189.198.67.99,2017-02-07T05:17:48Z
443246432,YMS,2017-02-07T06:59:16Z
444288847,190.208.154.48,2017-02-09T01:20:11Z
444288885,190.208.154.48,2017-02-09T01:20:17Z
444288994,190.208.154.48,2017-02-09T01:20:32Z
444289071,190.208.154.48,2017-02-09T01:20:42Z
444289165,190.208.154.48,2017-02-09T01:20:56Z
444290134,190.208.154.48,2017-02-09T01:23:23Z
444290758,190.208.154.48,2017-02-09T01:24:56Z
444290796,190.208.154.48,2017-02-09T01:25:01Z
444290990,Ajraddatz,2017-02-09T01:25:28Z
445455686,216.56.81.226,2017-02-10T20:59:11Z
445947212,Stryn,2017-02-11T09:48:33Z
446265605,64.237.239.192,2017-02-11T18:08:10Z
446269173,4ing,2017-02-11T18:14:40Z
446269938,64.237.239.192,2017-02-11T18:16:06Z
446414101,Emir of Wikipedia,2017-02-11T21:49:46Z
449280744,190.5.114.39,2017-02-15T22:11:08Z
449706835,Stryn,2017-02-16T10:48:23Z
449707053,Stryn,2017-02-16T10:49:21Z
458141455,Jeffchu2014,2017-02-28T14:35:53Z
458141468,Jeffchu2014,2017-02-28T14:35:54Z
466349757,Spinster,2017-03-14T20:39:31Z
470985873,Reinheitsgebot,2017-03-29T09:37:47Z
473744942,Abián,2017-04-10T13:30:33Z
